"","max_depth","gamma","colsample_bytree","min_child_weight","subsample","max_delta_step","eta","tree_method","alpha","lamda","iter","train_rmse_mean","train_rmse_std","test_rmse_mean","test_rmse_std","model"
"227",12,0.8,1,1,1,4,1,"hist",0,0,67,0.1007568,0.000974460753442472,0.1521226,0.000463878691043355,3
"228",12,0.8,1,1,1,4,1,"hist",0,0,68,0.1004638,0.000844765861052214,0.1519326,0.000497412746115792,3
"229",12,0.8,1,1,1,4,1,"hist",0,0,69,0.1001762,0.000806737974809291,0.1518362,0.000532677538478621,3
"230",12,0.8,1,1,1,4,1,"hist",0,0,70,0.099949,0.000821050059376043,0.15187,0.00042694074530179,3
"231",12,0.8,1,1,1,4,1,"hist",0,0,71,0.099563,0.000840759418621525,0.1517764,0.000518103310161223,3
"232",12,0.8,1,1,1,4,1,"hist",0,0,72,0.0988606,0.000723881924074233,0.151687,0.000571257910230624,3
"233",12,0.8,1,1,1,4,1,"hist",0,0,73,0.0981918,0.000824832928537912,0.1516008,0.000631832066296137,3
"234",12,0.8,1,1,1,4,1,"hist",0,0,74,0.0977824,0.000994797788496958,0.1515298,0.000691963409436569,3
"235",12,0.8,1,1,1,4,1,"hist",0,0,75,0.0975046,0.0010407807838349,0.1515308,0.000652774202923326,3
"236",12,0.8,1,1,1,4,1,"hist",0,0,76,0.0971768,0.00117929121085443,0.1514026,0.000729397175756564,3
"237",12,0.8,1,1,1,4,1,"hist",0,0,77,0.0967366,0.00125352919391582,0.1513782,0.000811524343445425,3
"238",12,0.8,1,1,1,4,1,"hist",0,0,78,0.0965092,0.00139091845914814,0.1512576,0.000878235640358456,3
"239",12,0.8,1,1,1,4,1,"hist",0,0,79,0.0962898,0.00135767321546901,0.1511724,0.000934049805949952,3
"240",12,0.8,1,1,1,4,1,"hist",0,0,80,0.095928,0.00134408109874383,0.1510886,0.0009382022383265,3
"241",12,0.2,1,1,1,5,1,"hist",0,0,1,0.2492642,0.00047585644894833,0.254105,0.000604109592718075,4
"242",12,0.2,1,1,1,5,1,"hist",0,0,2,0.2229412,0.000782845425354962,0.2305016,0.00111658525872551,4
"243",12,0.2,1,1,1,5,1,"hist",0,0,3,0.2130626,0.0010831348207876,0.222374,0.00141041001130852,4
"244",12,0.2,1,1,1,5,1,"hist",0,0,4,0.2062498,0.00328916009947724,0.2168142,0.00307879933740474,4
"245",12,0.2,1,1,1,5,1,"hist",0,0,5,0.199771,0.00258936818548438,0.2116362,0.00190132442260812,4
"246",12,0.2,1,1,1,5,1,"hist",0,0,6,0.1948626,0.00292598336290528,0.2075736,0.00268636956504585,4
"247",12,0.2,1,1,1,5,1,"hist",0,0,7,0.1913726,0.00295180396368038,0.2050416,0.00274066032919133,4
"248",12,0.2,1,1,1,5,1,"hist",0,0,8,0.1884302,0.002489124215463,0.2026582,0.00252452050100587,4
"249",12,0.2,1,1,1,5,1,"hist",0,0,9,0.1840902,0.00340720867573407,0.1993066,0.00327247530777572,4
"250",12,0.2,1,1,1,5,1,"hist",0,0,10,0.1803538,0.00371817527289873,0.1964304,0.00354188614159159,4
"251",12,0.2,1,1,1,5,1,"hist",0,0,11,0.1768906,0.00356873134881266,0.1937776,0.00282734522830087,4
"252",12,0.2,1,1,1,5,1,"hist",0,0,12,0.1717348,0.00398483602673978,0.1902642,0.00226224644103995,4
"253",12,0.2,1,1,1,5,1,"hist",0,0,13,0.167728,0.00432640159948235,0.1876852,0.00287416766386386,4
"254",12,0.2,1,1,1,5,1,"hist",0,0,14,0.1634856,0.00464363739325071,0.1843726,0.00306065179986224,4
"255",12,0.2,1,1,1,5,1,"hist",0,0,15,0.1586236,0.00414576191308656,0.1808494,0.00240395196291417,4
"256",12,0.2,1,1,1,5,1,"hist",0,0,16,0.1556614,0.00409629079045833,0.1793304,0.00187741818463477,4
"257",12,0.2,1,1,1,5,1,"hist",0,0,17,0.1527826,0.00330720919205384,0.1774738,0.00106510532812509,4
"258",12,0.2,1,1,1,5,1,"hist",0,0,18,0.150203,0.00350229884504427,0.1758554,0.00124254876765441,4
"259",12,0.2,1,1,1,5,1,"hist",0,0,19,0.1471142,0.0027690418848403,0.1740328,0.000990381623418793,4
"260",12,0.2,1,1,1,5,1,"hist",0,0,20,0.143773,0.00269060283208026,0.172141,0.000904882312792709,4
"261",12,0.2,1,1,1,5,1,"hist",0,0,21,0.140224,0.0030123478550793,0.1700064,0.00104762275653063,4
"262",12,0.2,1,1,1,5,1,"hist",0,0,22,0.1378182,0.00243913250152625,0.1688276,0.00124210234682987,4
"263",12,0.2,1,1,1,5,1,"hist",0,0,23,0.1359622,0.00224564426390205,0.167404,0.00163895173815488,4
"264",12,0.2,1,1,1,5,1,"hist",0,0,24,0.1338416,0.00198260975484307,0.1662386,0.00161933178811557,4
"265",12,0.2,1,1,1,5,1,"hist",0,0,25,0.1319344,0.001571801081561,0.1653968,0.00143718883936592,4
"266",12,0.2,1,1,1,5,1,"hist",0,0,26,0.1299718,0.0014453505318791,0.1644016,0.00169559860816181,4
"267",12,0.2,1,1,1,5,1,"hist",0,0,27,0.1281974,0.00163177861243501,0.1634032,0.00194755799913588,4
"268",12,0.2,1,1,1,5,1,"hist",0,0,28,0.1267496,0.00188877151609227,0.1625906,0.00206071449744978,4
"269",12,0.2,1,1,1,5,1,"hist",0,0,29,0.125209,0.00157643027121426,0.161898,0.00227327930532209,4
"270",12,0.2,1,1,1,5,1,"hist",0,0,30,0.1234022,0.00153085197194157,0.1614408,0.00268061085575749,4
"271",12,0.2,1,1,1,5,1,"hist",0,0,31,0.1222112,0.00120396468386764,0.1609432,0.00231275579341982,4
"272",12,0.2,1,1,1,5,1,"hist",0,0,32,0.1206024,0.00129651927868425,0.1602016,0.00221459410276558,4
"273",12,0.2,1,1,1,5,1,"hist",0,0,33,0.119518,0.00124273585286679,0.1594862,0.00193655347460401,4
"274",12,0.2,1,1,1,5,1,"hist",0,0,34,0.1189436,0.00134712576992685,0.1592118,0.00199211138242665,4
"275",12,0.2,1,1,1,5,1,"hist",0,0,35,0.1181754,0.00181728463373238,0.1588922,0.00197617574117371,4
"276",12,0.2,1,1,1,5,1,"hist",0,0,36,0.117375,0.00175533244714484,0.1585588,0.00184907646137293,4
"277",12,0.2,1,1,1,5,1,"hist",0,0,37,0.1162362,0.00139977861106676,0.157972,0.00194066875071387,4
"278",12,0.2,1,1,1,5,1,"hist",0,0,38,0.1150022,0.00152314666398256,0.1574386,0.00176482028546838,4
"279",12,0.2,1,1,1,5,1,"hist",0,0,39,0.1135454,0.00124280724169076,0.1569168,0.00150085274427607,4
"280",12,0.2,1,1,1,5,1,"hist",0,0,40,0.1122092,0.000993458886920353,0.1562852,0.00129351898323968,4
"281",12,0.2,1,1,1,5,1,"hist",0,0,41,0.1112206,0.000901109893409178,0.1557536,0.00131062025011119,4
"282",12,0.2,1,1,1,5,1,"hist",0,0,42,0.1100646,0.0012901430308302,0.1552762,0.0013434758501746,4
"283",12,0.2,1,1,1,5,1,"hist",0,0,43,0.1093784,0.00133593901058383,0.1551858,0.00133713565504595,4
"284",12,0.2,1,1,1,5,1,"hist",0,0,44,0.1088208,0.00144276531702195,0.155031,0.00130986213014947,4
"285",12,0.2,1,1,1,5,1,"hist",0,0,45,0.1079822,0.00156253120288887,0.1546412,0.00127803323900392,4
"286",12,0.2,1,1,1,5,1,"hist",0,0,46,0.1072198,0.00118166431781629,0.1546982,0.00131478856094601,4
"287",12,0.2,1,1,1,5,1,"hist",0,0,47,0.1064046,0.00081497646591758,0.1542474,0.00150934020021838,4
"288",12,0.2,1,1,1,5,1,"hist",0,0,48,0.1055686,0.000995212861653832,0.1538282,0.00149715081404644,4
"289",12,0.2,1,1,1,5,1,"hist",0,0,49,0.1048996,0.00132628241336519,0.1535592,0.00158438459977272,4
"290",12,0.2,1,1,1,5,1,"hist",0,0,50,0.1044982,0.00129624803182096,0.1534324,0.00151558062801038,4
"291",12,0.2,1,1,1,5,1,"hist",0,0,51,0.103685,0.00146977127472293,0.1532274,0.00145401782657686,4
"292",12,0.2,1,1,1,5,1,"hist",0,0,52,0.1030806,0.00136445030690068,0.153033,0.00141326190071021,4
"293",12,0.2,1,1,1,5,1,"hist",0,0,53,0.1025266,0.00153321343589223,0.1529398,0.00118963328803314,4
"294",12,0.2,1,1,1,5,1,"hist",0,0,54,0.1017676,0.00175685202564143,0.1527404,0.00125390663129318,4
"295",12,0.2,1,1,1,5,1,"hist",0,0,55,0.1005616,0.00165794458290972,0.15249,0.00138865042397267,4
"296",12,0.2,1,1,1,5,1,"hist",0,0,56,0.0994646,0.00177631715636625,0.1523502,0.00133504477827556,4
"297",12,0.2,1,1,1,5,1,"hist",0,0,57,0.0985334,0.00196799457316345,0.1520424,0.00122421903269071,4
"298",12,0.2,1,1,1,5,1,"hist",0,0,58,0.0979732,0.00191666808811545,0.1518946,0.00117497771893922,4
"299",12,0.2,1,1,1,5,1,"hist",0,0,59,0.0974058,0.00204221658009144,0.1517672,0.0012105055803275,4
"300",12,0.2,1,1,1,5,1,"hist",0,0,60,0.0970018,0.00202381416142893,0.1517028,0.0011387620295751,4
"301",12,0.2,1,1,1,5,1,"hist",0,0,61,0.0964712,0.00202934840774081,0.1517676,0.00109663386779657,4
"302",12,0.2,1,1,1,5,1,"hist",0,0,62,0.0958808,0.00198669931293053,0.1515456,0.00111889313162492,4
"303",12,0.2,1,1,1,5,1,"hist",0,0,63,0.0953752,0.00187185666117896,0.1513948,0.00105704179671357,4
"304",12,0.2,1,1,1,5,1,"hist",0,0,64,0.0949862,0.00187677355053775,0.1511994,0.00117096910292046,4
"305",12,0.2,1,1,1,5,1,"hist",0,0,65,0.094444,0.0016980076560488,0.1511766,0.00127298493314007,4
"306",12,0.2,1,1,1,5,1,"hist",0,0,66,0.0938802,0.00157942564244111,0.1510312,0.00125675970654596,4
"307",12,0.2,1,1,1,5,1,"hist",0,0,67,0.0934956,0.00148989188869536,0.1508314,0.00132456915259245,4
"308",12,0.2,1,1,1,5,1,"hist",0,0,68,0.093089,0.00133054319734476,0.1506998,0.00123308546338124,4
"309",12,0.2,1,1,1,5,1,"hist",0,0,69,0.0927108,0.00133740815011784,0.1507224,0.00129314509626695,4
"310",12,0.2,1,1,1,5,1,"hist",0,0,70,0.0923166,0.00145645083679452,0.1506822,0.00131077250505282,4
"311",12,0.2,1,1,1,5,1,"hist",0,0,71,0.0919988,0.0015014385635125,0.1506676,0.00122506303511153,4
"312",12,0.2,1,1,1,5,1,"hist",0,0,72,0.0917328,0.00144768980102756,0.1505334,0.00133216584553152,4
"313",12,0.2,1,1,1,5,1,"hist",0,0,73,0.0915064,0.0015363704761541,0.1503622,0.00147499496948379,4
"314",12,0.2,1,1,1,5,1,"hist",0,0,74,0.0911836,0.00149223209990879,0.1502034,0.00147968545306238,4
"315",12,0.2,1,1,1,5,1,"hist",0,0,75,0.0909014,0.00142058264103081,0.1500994,0.00143863207249085,4
"316",12,0.2,1,1,1,5,1,"hist",0,0,76,0.0906696,0.00134268188339608,0.149975,0.00138510418380691,4
"317",12,0.2,1,1,1,5,1,"hist",0,0,77,0.090265,0.00133286593474375,0.1498486,0.00132385204611423,4
"318",12,0.2,1,1,1,5,1,"hist",0,0,78,0.0899218,0.00141061368205458,0.1497606,0.00132289116710315,4
"319",12,0.2,1,1,1,5,1,"hist",0,0,79,0.0895314,0.00137810342137316,0.1497532,0.00133789930861677,4
"320",12,0.2,1,1,1,5,1,"hist",0,0,80,0.0890766,0.00128764321145173,0.1496664,0.00128687118236237,4
"321",12,0.5,1,1,1,5,1,"hist",0,0,1,0.2495946,0.000536439223021222,0.2541988,0.00118566612501094,5
"322",12,0.5,1,1,1,5,1,"hist",0,0,2,0.2221704,0.00122637067805535,0.2298994,0.00115749671274018,5
"323",12,0.5,1,1,1,5,1,"hist",0,0,3,0.2132986,0.00138033975527604,0.2224426,0.0016192889303649,5
"324",12,0.5,1,1,1,5,1,"hist",0,0,4,0.2071926,0.00204645474907222,0.2175666,0.00213496909579531,5
"325",12,0.5,1,1,1,5,1,"hist",0,0,5,0.201531,0.00201439489673746,0.2127946,0.00223786385644882,5
"326",12,0.5,1,1,1,5,1,"hist",0,0,6,0.1951456,0.00104595384219301,0.2075502,0.00143914633029389,5
"327",12,0.5,1,1,1,5,1,"hist",0,0,7,0.1921828,0.00115358717052548,0.2049746,0.00192334142574888,5
"328",12,0.5,1,1,1,5,1,"hist",0,0,8,0.1876982,0.00104758129040238,0.201302,0.00174037938392794,5
"329",12,0.5,1,1,1,5,1,"hist",0,0,9,0.1823082,0.00120477606217991,0.1970486,0.00244294237345167,5
"330",12,0.5,1,1,1,5,1,"hist",0,0,10,0.1785642,0.00262991904057875,0.194319,0.00320394151007783,5
"331",12,0.5,1,1,1,5,1,"hist",0,0,11,0.174298,0.00243014468705001,0.1909398,0.00277447208672328,5
"332",12,0.5,1,1,1,5,1,"hist",0,0,12,0.1720314,0.00269897999992607,0.1892912,0.00314721148955652,5
"333",12,0.5,1,1,1,5,1,"hist",0,0,13,0.169223,0.00235548050299855,0.1876022,0.00260657579210813,5
"334",12,0.5,1,1,1,5,1,"hist",0,0,14,0.1670272,0.00309406253330528,0.1860888,0.00214849299742912,5
"335",12,0.5,1,1,1,5,1,"hist",0,0,15,0.1652026,0.00287079979099883,0.1846042,0.002189205189105,5
"336",12,0.5,1,1,1,5,1,"hist",0,0,16,0.161988,0.00260649013042441,0.1824062,0.00188198697126467,5
"337",12,0.5,1,1,1,5,1,"hist",0,0,17,0.1590452,0.00195769327526141,0.1803576,0.00230076044819985,5
"338",12,0.5,1,1,1,5,1,"hist",0,0,18,0.1566722,0.00181933717600539,0.1785748,0.00292114569304578,5
"339",12,0.5,1,1,1,5,1,"hist",0,0,19,0.153679,0.00235826487061912,0.176928,0.00324950654715447,5
"340",12,0.5,1,1,1,5,1,"hist",0,0,20,0.1498836,0.00222851758799359,0.1748426,0.00245228298530047,5
"341",12,0.5,1,1,1,5,1,"hist",0,0,21,0.1459016,0.00190088932870965,0.172458,0.0025513021773203,5
"342",12,0.5,1,1,1,5,1,"hist",0,0,22,0.1432466,0.00130852170024028,0.1710346,0.00233171264095627,5
"343",12,0.5,1,1,1,5,1,"hist",0,0,23,0.1409942,0.000972118799326595,0.1698252,0.00223546857727768,5
"344",12,0.5,1,1,1,5,1,"hist",0,0,24,0.1384946,0.00120893847651702,0.1685862,0.00206970784411769,5
"345",12,0.5,1,1,1,5,1,"hist",0,0,25,0.1373416,0.00161506861773641,0.1680188,0.00185825718349237,5
"346",12,0.5,1,1,1,5,1,"hist",0,0,26,0.1360476,0.00207181906545941,0.1675472,0.00153327628299612,5
"347",12,0.5,1,1,1,5,1,"hist",0,0,27,0.1348172,0.00214666610351972,0.1668624,0.00154552548992286,5
"348",12,0.5,1,1,1,5,1,"hist",0,0,28,0.1337516,0.00225360871492847,0.1664252,0.00144863886459016,5
"349",12,0.5,1,1,1,5,1,"hist",0,0,29,0.1325538,0.00179468152049327,0.1658384,0.00148404644132135,5
"350",12,0.5,1,1,1,5,1,"hist",0,0,30,0.1305746,0.0015329332144604,0.1648976,0.00172455682422991,5
"351",12,0.5,1,1,1,5,1,"hist",0,0,31,0.129023,0.000991380048215894,0.1640234,0.00245173208976946,5
"352",12,0.5,1,1,1,5,1,"hist",0,0,32,0.1266816,0.00106522928986882,0.1629206,0.002350743933311,5
"353",12,0.5,1,1,1,5,1,"hist",0,0,33,0.1247378,0.0011146165977599,0.161715,0.00232267707613428,5
"354",12,0.5,1,1,1,5,1,"hist",0,0,34,0.1227304,0.000967502682166264,0.1607902,0.00181555494546431,5
"355",12,0.5,1,1,1,5,1,"hist",0,0,35,0.121017,0.000676174829462923,0.1598884,0.00191688336630172,5
"356",12,0.5,1,1,1,5,1,"hist",0,0,36,0.119078,0.000754235772156101,0.158995,0.00186580567048132,5
"357",12,0.5,1,1,1,5,1,"hist",0,0,37,0.1177638,0.000746321485688983,0.1586556,0.00186410585536313,5
"358",12,0.5,1,1,1,5,1,"hist",0,0,38,0.1164362,0.00111102464419056,0.1581752,0.00211826073937926,5
"359",12,0.5,1,1,1,5,1,"hist",0,0,39,0.1149638,0.00134451722190501,0.1575656,0.0025460133228247,5
"360",12,0.5,1,1,1,5,1,"hist",0,0,40,0.1141098,0.00163174230808673,0.1574514,0.00259709026412283,5
"361",12,0.5,1,1,1,5,1,"hist",0,0,41,0.1134674,0.00162608322050258,0.1572596,0.00273328539307561,5
"362",12,0.5,1,1,1,5,1,"hist",0,0,42,0.1127134,0.0017083482783085,0.1570952,0.00257721643639076,5
"363",12,0.5,1,1,1,5,1,"hist",0,0,43,0.1116492,0.00142412350587999,0.1566664,0.00277826684103505,5
"364",12,0.5,1,1,1,5,1,"hist",0,0,44,0.110932,0.00138495270677397,0.15651,0.00292638855929954,5
"365",12,0.5,1,1,1,5,1,"hist",0,0,45,0.1101048,0.00124219602317822,0.156396,0.00302915803483337,5
"366",12,0.5,1,1,1,5,1,"hist",0,0,46,0.1093732,0.0010462530095544,0.156297,0.00289183574913978,5
"367",12,0.5,1,1,1,5,1,"hist",0,0,47,0.1086682,0.00105226411133252,0.1559802,0.00276181443257887,5
"368",12,0.5,1,1,1,5,1,"hist",0,0,48,0.108038,0.000888608125104364,0.1557846,0.00269931388319347,5
"369",12,0.5,1,1,1,5,1,"hist",0,0,49,0.1072018,0.00119799656092975,0.1555608,0.00269935610099888,5
"370",12,0.5,1,1,1,5,1,"hist",0,0,50,0.1065106,0.00136186953853947,0.155253,0.0028586320504739,5
"371",12,0.5,1,1,1,5,1,"hist",0,0,51,0.1055394,0.00163083519706863,0.1548966,0.00274430964725237,5
"372",12,0.5,1,1,1,5,1,"hist",0,0,52,0.1046674,0.00173455003963589,0.1546788,0.00278952034586614,5
"373",12,0.5,1,1,1,5,1,"hist",0,0,53,0.1040578,0.00165691923762175,0.154413,0.00286161667593691,5
"374",12,0.5,1,1,1,5,1,"hist",0,0,54,0.1033442,0.001841368339035,0.154275,0.00287287375288236,5
"375",12,0.5,1,1,1,5,1,"hist",0,0,55,0.102485,0.00163388751142815,0.1541424,0.00271252750032123,5
"376",12,0.5,1,1,1,5,1,"hist",0,0,56,0.1018432,0.00191827186811469,0.1538282,0.00257739879723737,5
"377",12,0.5,1,1,1,5,1,"hist",0,0,57,0.1013128,0.0019074644321722,0.1538334,0.002461039341416,5
"378",12,0.5,1,1,1,5,1,"hist",0,0,58,0.100673,0.00222557794741043,0.1537674,0.00225944600289549,5
"379",12,0.5,1,1,1,5,1,"hist",0,0,59,0.1001892,0.00220263709221448,0.1535808,0.00231154376121344,5
"380",12,0.5,1,1,1,5,1,"hist",0,0,60,0.0996418,0.00227161100543236,0.1534208,0.00235255651579314,5
"381",12,0.5,1,1,1,5,1,"hist",0,0,61,0.0992942,0.00222930835911051,0.1533106,0.0023010542453411,5
"382",12,0.5,1,1,1,5,1,"hist",0,0,62,0.0989892,0.00209789946374939,0.1532436,0.00228174087924077,5
"383",12,0.5,1,1,1,5,1,"hist",0,0,63,0.0985246,0.00172791511365541,0.153059,0.00218271546473606,5
"384",12,0.5,1,1,1,5,1,"hist",0,0,64,0.097996,0.00147588441281859,0.1528958,0.00200698773289741,5
"385",12,0.5,1,1,1,5,1,"hist",0,0,65,0.0975054,0.00144518588423778,0.1528308,0.00202662452368487,5
"386",12,0.5,1,1,1,5,1,"hist",0,0,66,0.0972122,0.00161968014126239,0.152879,0.00200748559148109,5
"387",12,0.5,1,1,1,5,1,"hist",0,0,67,0.0966172,0.00158940635458654,0.1527814,0.00208797065113368,5
"388",12,0.5,1,1,1,5,1,"hist",0,0,68,0.096004,0.00174172443285399,0.1527202,0.00206627504461553,5
"389",12,0.5,1,1,1,5,1,"hist",0,0,69,0.0953878,0.00192780532212144,0.1526582,0.0020756335322024,5
"390",12,0.5,1,1,1,5,1,"hist",0,0,70,0.094836,0.00203910480358381,0.1526146,0.00204743992341738,5
"391",12,0.5,1,1,1,5,1,"hist",0,0,71,0.0943688,0.0020114598081994,0.1525092,0.0021191966779882,5
"392",12,0.5,1,1,1,5,1,"hist",0,0,72,0.093911,0.00191699963484675,0.1523996,0.00208872943197503,5
"393",12,0.5,1,1,1,5,1,"hist",0,0,73,0.0935926,0.002012498009937,0.1523174,0.00208866125544633,5
"394",12,0.5,1,1,1,5,1,"hist",0,0,74,0.0931614,0.00198012763225001,0.1522296,0.00214088099622626,5
"395",12,0.5,1,1,1,5,1,"hist",0,0,75,0.0928396,0.00188187094137745,0.1521378,0.00206552679963347,5
"396",12,0.5,1,1,1,5,1,"hist",0,0,76,0.0924512,0.00148144286423768,0.152038,0.00197583551946979,5
"397",12,0.5,1,1,1,5,1,"hist",0,0,77,0.09221,0.00133638572276131,0.15203,0.00193264657917597,5
"398",12,0.5,1,1,1,5,1,"hist",0,0,78,0.0917616,0.00120359604519065,0.1518882,0.00180025624842555,5
"399",12,0.5,1,1,1,5,1,"hist",0,0,79,0.0915752,0.00123951464694926,0.151858,0.00183183372607958,5
"400",12,0.5,1,1,1,5,1,"hist",0,0,80,0.0913544,0.00131609264111609,0.1518144,0.00177910096397156,5
"401",12,0.8,1,1,1,5,1,"hist",0,0,1,0.2495604,0.000440090263460665,0.2543382,0.000935971666234374,6
"402",12,0.8,1,1,1,5,1,"hist",0,0,2,0.2229468,0.000989242417207838,0.2305548,0.00109975604567478,6
"403",12,0.8,1,1,1,5,1,"hist",0,0,3,0.2142774,0.00171229677334168,0.2230468,0.00139108582050461,6
"404",12,0.8,1,1,1,5,1,"hist",0,0,4,0.207519,0.00169234074583005,0.2171892,0.00125686505242302,6
"405",12,0.8,1,1,1,5,1,"hist",0,0,5,0.2019398,0.00122976410746061,0.2125198,0.00163919973157495,6
"406",12,0.8,1,1,1,5,1,"hist",0,0,6,0.1977138,0.00127617732310178,0.2092346,0.00164891802100691,6
"407",12,0.8,1,1,1,5,1,"hist",0,0,7,0.1937162,0.00155860673679918,0.2059494,0.00173008966241602,6
"408",12,0.8,1,1,1,5,1,"hist",0,0,8,0.1904774,0.00181508331489282,0.203268,0.0017926311388576,6
"409",12,0.8,1,1,1,5,1,"hist",0,0,9,0.1859172,0.00141373850481513,0.2001536,0.00187478399822404,6
"410",12,0.8,1,1,1,5,1,"hist",0,0,10,0.1826972,0.0018853015037388,0.198006,0.00218671488768055,6
"411",12,0.8,1,1,1,5,1,"hist",0,0,11,0.1782464,0.00179531218455077,0.1948628,0.00208810808149242,6
"412",12,0.8,1,1,1,5,1,"hist",0,0,12,0.175256,0.00156212355465279,0.1924578,0.00178482978460305,6
"413",12,0.8,1,1,1,5,1,"hist",0,0,13,0.1718824,0.00218418447938907,0.1898684,0.00213161700124579,6
"414",12,0.8,1,1,1,5,1,"hist",0,0,14,0.16867,0.0016542159472078,0.1875884,0.00174123790448147,6
"415",12,0.8,1,1,1,5,1,"hist",0,0,15,0.1653794,0.00110643871949505,0.1851564,0.0014424219354944,6
"416",12,0.8,1,1,1,5,1,"hist",0,0,16,0.1624736,0.0012916093217391,0.1830916,0.00111837929165483,6
"417",12,0.8,1,1,1,5,1,"hist",0,0,17,0.159812,0.00242206771168703,0.181677,0.0016651852749777,6
"418",12,0.8,1,1,1,5,1,"hist",0,0,18,0.1573774,0.0021484785872794,0.1799672,0.00164581717089293,6
"419",12,0.8,1,1,1,5,1,"hist",0,0,19,0.1550828,0.00195280817286356,0.1787498,0.00155609028015848,6
"420",12,0.8,1,1,1,5,1,"hist",0,0,20,0.1525232,0.00334810097816668,0.1771356,0.00222932111639295,6
"421",12,0.8,1,1,1,5,1,"hist",0,0,21,0.1498594,0.00392163081383235,0.1753876,0.00241171164113835,6
"422",12,0.8,1,1,1,5,1,"hist",0,0,22,0.1471984,0.00416996185114402,0.173999,0.00253505708022632,6
"423",12,0.8,1,1,1,5,1,"hist",0,0,23,0.144705,0.00405440807023647,0.1726604,0.00236444882372206,6
"424",12,0.8,1,1,1,5,1,"hist",0,0,24,0.1419524,0.00292893800548844,0.1711494,0.00182552311406818,6
"425",12,0.8,1,1,1,5,1,"hist",0,0,25,0.1396466,0.00201557799154393,0.1697764,0.0012631042078945,6
"426",12,0.8,1,1,1,5,1,"hist",0,0,26,0.1377238,0.00283610066111866,0.1687576,0.00111318005731163,6
"427",12,0.8,1,1,1,5,1,"hist",0,0,27,0.1346198,0.00240398821960473,0.1669218,0.000662693413272402,6
"428",12,0.8,1,1,1,5,1,"hist",0,0,28,0.132092,0.00262525945384532,0.1658454,0.000817374969032278,6
"429",12,0.8,1,1,1,5,1,"hist",0,0,29,0.129994,0.00314033342178816,0.1649184,0.00109438285805246,6
"430",12,0.8,1,1,1,5,1,"hist",0,0,30,0.1279512,0.00304810114005455,0.1640054,0.00115511827965833,6
"431",12,0.8,1,1,1,5,1,"hist",0,0,31,0.1269302,0.00326668366390174,0.1638126,0.00123197883098601,6
"432",12,0.8,1,1,1,5,1,"hist",0,0,32,0.125202,0.00308613648434438,0.1630272,0.000812875242577917,6
"433",12,0.8,1,1,1,5,1,"hist",0,0,33,0.1236582,0.00342858112927221,0.1624972,0.00111719029712769,6
"434",12,0.8,1,1,1,5,1,"hist",0,0,34,0.1222868,0.00311884038706685,0.1618104,0.00106127444141602,6
"435",12,0.8,1,1,1,5,1,"hist",0,0,35,0.1205164,0.00255420536370916,0.1613272,0.00129366184143997,6
"436",12,0.8,1,1,1,5,1,"hist",0,0,36,0.1187436,0.00247043677109915,0.160491,0.00124163778937379,6
"437",12,0.8,1,1,1,5,1,"hist",0,0,37,0.1173898,0.00241189024625878,0.1598982,0.00111929252655634,6
"438",12,0.8,1,1,1,5,1,"hist",0,0,38,0.1161204,0.00228119079430035,0.1594146,0.00117387232695994,6
"439",12,0.8,1,1,1,5,1,"hist",0,0,39,0.1151668,0.00201842873542772,0.1588814,0.00125550127040829,6
"440",12,0.8,1,1,1,5,1,"hist",0,0,40,0.1141508,0.00213787964114,0.1582452,0.00126597920994068,6
"441",12,0.8,1,1,1,5,1,"hist",0,0,41,0.1132044,0.00222859629363427,0.1577344,0.00127204820663399,6
"442",12,0.8,1,1,1,5,1,"hist",0,0,42,0.1127082,0.00252201287863472,0.1575446,0.00134549390188281,6
"443",12,0.8,1,1,1,5,1,"hist",0,0,43,0.1120082,0.00231677140866321,0.1571838,0.00123140852684929,6
"444",12,0.8,1,1,1,5,1,"hist",0,0,44,0.1113094,0.00194683359329941,0.1568762,0.00129518360088511,6
"445",12,0.8,1,1,1,5,1,"hist",0,0,45,0.110646,0.00171205327019956,0.1565504,0.00109387322848709,6
"446",12,0.8,1,1,1,5,1,"hist",0,0,46,0.1100456,0.00178661541468783,0.1563162,0.00105223826199369,6
"447",12,0.8,1,1,1,5,1,"hist",0,0,47,0.1092724,0.0019892201084845,0.1561686,0.00109144575678577,6
"448",12,0.8,1,1,1,5,1,"hist",0,0,48,0.108717,0.00175240623144325,0.1561138,0.00112092076437241,6
"449",12,0.8,1,1,1,5,1,"hist",0,0,49,0.1080862,0.00167539576220046,0.1558876,0.00108117447250773,6
"450",12,0.8,1,1,1,5,1,"hist",0,0,50,0.1072688,0.00166322498778748,0.1555524,0.0011180401781673,6
"451",12,0.8,1,1,1,5,1,"hist",0,0,51,0.1063674,0.00155989250911682,0.1552164,0.000977281658479334,6
"452",12,0.8,1,1,1,5,1,"hist",0,0,52,0.105884,0.00175068215276181,0.1551442,0.00095194272936872,6
"453",12,0.8,1,1,1,5,1,"hist",0,0,53,0.1056358,0.00176808692094029,0.1550546,0.00094858285879322,6
"454",12,0.8,1,1,1,5,1,"hist",0,0,54,0.1052226,0.00181233149285656,0.1548596,0.000996181027724735,6
"455",12,0.8,1,1,1,5,1,"hist",0,0,55,0.1048456,0.00184107388227643,0.154712,0.00100009599539429,6
