"","max_depth","gamma","colsample_bytree","min_child_weight","subsample","max_delta_step","eta","tree_method","iter","train_rmse_mean","train_rmse_std","test_rmse_mean","test_rmse_std"
"255",5,0,1,1,1,0,1,"hist",15,0.2338812,0.000380922249279652,0.2360954,0.00115180408056252
"256",5,0,1,1,1,0,1,"hist",16,0.2323322,0.000659805850231453,0.2346502,0.00131463902269696
"257",5,0,1,1,1,0,1,"hist",17,0.2308724,0.000805253897846869,0.2333554,0.00153796158599784
"258",5,0,1,1,1,0,1,"hist",18,0.2294374,0.000973573335705869,0.231991,0.0013957843673003
"259",5,0,1,1,1,0,1,"hist",19,0.22832,0.0010098255294855,0.231008,0.00144280171888099
"260",5,0,1,1,1,0,1,"hist",20,0.2268072,0.00110530057449926,0.2296056,0.00134404711227052
"261",5,0,1,1,1,0,1,"hist",21,0.225756,0.00163093874808243,0.228615,0.00169182847830298
"262",5,0,1,1,1,0,1,"hist",22,0.2248962,0.00155220635226356,0.2279226,0.00141150424724966
"263",5,0,1,1,1,0,1,"hist",23,0.2238662,0.00144787435919156,0.2269578,0.00105936044857752
"264",5,0,1,1,1,0,1,"hist",24,0.2226252,0.0015205258827139,0.2259202,0.00120534582589679
"265",5,0,1,1,1,0,1,"hist",25,0.2216468,0.00150698737884394,0.225114,0.00129330336734777
"266",5,0,1,1,1,0,1,"hist",26,0.2206642,0.00143548088109749,0.2241574,0.00129289328252532
"267",5,0,1,1,1,0,1,"hist",27,0.2200962,0.00158423450284359,0.2236854,0.00141607480028406
"268",5,0,1,1,1,0,1,"hist",28,0.2194484,0.00165626720066698,0.2231952,0.00152190031210746
"269",5,0,1,1,1,0,1,"hist",29,0.2188818,0.00176773927942064,0.2226594,0.00157806015094486
"270",5,0,1,1,1,0,1,"hist",30,0.2179102,0.00175474048223774,0.221772,0.00150729758176865
"271",5,0,1,1,1,0,1,"hist",31,0.2171974,0.0017131222489918,0.2211284,0.00145921699551459
"272",5,0,1,1,1,0,1,"hist",32,0.2164154,0.00164867202317451,0.220505,0.00141379277123408
"273",5,0,1,1,1,0,1,"hist",33,0.215621,0.00179651273304521,0.2198846,0.00152664450347732
"274",5,0,1,1,1,0,1,"hist",34,0.2149374,0.0018439027740109,0.219284,0.00143018208630864
"275",5,0,1,1,1,0,1,"hist",35,0.2143248,0.00201425940732488,0.2187402,0.0016211175651385
"276",5,0,1,1,1,0,1,"hist",36,0.2137762,0.00207302912666475,0.2182936,0.00167055219613097
"277",5,0,1,1,1,0,1,"hist",37,0.2131364,0.00183970351959215,0.2177192,0.00170211473173866
"278",5,0,1,1,1,0,1,"hist",38,0.2123416,0.0019370424466157,0.2169478,0.00166018027936769
"279",5,0,1,1,1,0,1,"hist",39,0.2116012,0.0017655666965589,0.216268,0.00153152838694169
"280",5,0,1,1,1,0,1,"hist",40,0.2111998,0.00177473405331549,0.215908,0.00154095749454789
"281",5,0,1,1,1,0,1,"hist",41,0.2105634,0.00174167592852304,0.2153778,0.00157258200422185
"282",5,0,1,1,1,0,1,"hist",42,0.2098988,0.00161017867331755,0.2148588,0.00151563417749963
"283",5,0,1,1,1,0,1,"hist",43,0.2091934,0.0017126254231458,0.2143008,0.00161362069892524
"284",5,0,1,1,1,0,1,"hist",44,0.208654,0.00178337320827653,0.2137892,0.0016908852592656
"285",5,0,1,1,1,0,1,"hist",45,0.2082332,0.00170593193299052,0.2134378,0.00168192275684613
"286",5,0,1,1,1,0,1,"hist",46,0.2076898,0.00174423752969457,0.2130382,0.00176324829788539
"287",5,0,1,1,1,0,1,"hist",47,0.2070306,0.00186052171177891,0.2123754,0.00179202964261235
"288",5,0,1,1,1,0,1,"hist",48,0.2064244,0.00203156005079654,0.21188,0.00192846944492428
"289",5,0,1,1,1,0,1,"hist",49,0.2059898,0.00227908713304224,0.2115592,0.00209721666977963
"290",5,0,1,1,1,0,1,"hist",50,0.2054152,0.00206943918973228,0.2111326,0.00183368717070188
"291",5,0,1,1,1,0,1,"hist",51,0.204669,0.00212495044648198,0.210543,0.00192618098838089
"292",5,0,1,1,1,0,1,"hist",52,0.2040796,0.00205564496934614,0.2100416,0.00192604471391526
"293",5,0,1,1,1,0,1,"hist",53,0.2033256,0.0022846007616214,0.209377,0.00211099208904068
"294",5,0,1,1,1,0,1,"hist",54,0.2027864,0.00225839311015551,0.208967,0.00208931328431243
"295",5,0,1,1,1,0,1,"hist",55,0.2024526,0.00223800380696756,0.2086556,0.00204178721712114
"296",5,0,1,1,1,0,1,"hist",56,0.202016,0.00210825254654152,0.2082392,0.00185542053454274
"297",5,0,1,1,1,0,1,"hist",57,0.2014722,0.00207315406084652,0.2077544,0.00181114357244114
"298",5,0,1,1,1,0,1,"hist",58,0.20097,0.00192247413506688,0.2073496,0.00167634406969432
"299",5,0,1,1,1,0,1,"hist",59,0.2003846,0.00163954793769589,0.2068444,0.00135790921640599
"300",5,0,1,1,1,0,1,"hist",60,0.1999808,0.00154726318381981,0.2064584,0.00130172679160981
"301",5,0,1,1,1,0,1,"hist",61,0.1996206,0.00164882025703192,0.2061168,0.00136682967483123
"302",5,0,1,1,1,0,1,"hist",62,0.199011,0.00157012496317973,0.2055502,0.00135400419497388
"303",5,0,1,1,1,0,1,"hist",63,0.1985292,0.00158695335785364,0.2051812,0.00138109194480284
"304",5,0,1,1,1,0,1,"hist",64,0.1980654,0.00156986707717502,0.204741,0.00134883935292244
"305",5,0,1,1,1,0,1,"hist",65,0.1976178,0.00156136061177522,0.2043564,0.0014071214020143
"306",5,0,1,1,1,0,1,"hist",66,0.1973152,0.00143940646101318,0.2041324,0.00132147986742356
"307",5,0,1,1,1,0,1,"hist",67,0.1969174,0.0015986791548021,0.2037532,0.00139892264260765
"308",5,0,1,1,1,0,1,"hist",68,0.196326,0.00161806155630579,0.2032786,0.0013769072009408
"309",5,0,1,1,1,0,1,"hist",69,0.1958382,0.00140709621561692,0.202837,0.00124820959778591
"310",5,0,1,1,1,0,1,"hist",70,0.195271,0.00177074639629754,0.2023702,0.00148321574964687
"311",5,0,1,1,1,0,1,"hist",71,0.1949014,0.00176557917975788,0.2020818,0.00149238941298643
"312",5,0,1,1,1,0,1,"hist",72,0.1944418,0.00159826097994138,0.201648,0.00135406543416534
"313",5,0,1,1,1,0,1,"hist",73,0.1939138,0.00165516288020185,0.2011588,0.00135571374559611
"314",5,0,1,1,1,0,1,"hist",74,0.1935024,0.00157566844228232,0.200828,0.00126952463544293
"315",5,0,1,1,1,0,1,"hist",75,0.1928302,0.00183317226686385,0.200196,0.00149289048493463
"316",5,0,1,1,1,0,1,"hist",76,0.192424,0.00172132263100279,0.1998248,0.00138353610722678
"317",5,0,1,1,1,0,1,"hist",77,0.1920516,0.00170447899370892,0.1995166,0.00131689902422298
"318",5,0,1,1,1,0,1,"hist",78,0.191569,0.00163603704114531,0.199122,0.00124787499373875
"319",5,0,1,1,1,0,1,"hist",79,0.1911756,0.00185368159078143,0.1988752,0.00136378904527171
"320",5,0,1,1,1,0,1,"hist",80,0.1906398,0.00185197768885051,0.1985524,0.00139846781872198
"321",6,0,1,1,1,0,1,"hist",1,0.2820324,0.000281113927079226,0.2824876,0.00114396164271743
"322",6,0,1,1,1,0,1,"hist",2,0.2614116,0.000216402957446088,0.2621712,0.0015525636090061
"323",6,0,1,1,1,0,1,"hist",3,0.2548748,0.000917194068877616,0.2557856,0.0017859099193356
"324",6,0,1,1,1,0,1,"hist",4,0.2514586,0.000765069042635292,0.2524986,0.00150291218639244
"325",6,0,1,1,1,0,1,"hist",5,0.2474872,0.000826218227835687,0.2489154,0.0011303290848227
"326",6,0,1,1,1,0,1,"hist",6,0.2425536,0.000541324893195673,0.2439076,0.00121378080393467
"327",6,0,1,1,1,0,1,"hist",7,0.239139,0.00097808936197262,0.2408136,0.000684111862198999
"328",6,0,1,1,1,0,1,"hist",8,0.2363374,0.000786281018465114,0.2382526,0.000674764729369016
"329",6,0,1,1,1,0,1,"hist",9,0.2342434,0.0007881072515846,0.236366,0.00099452038692256
"330",6,0,1,1,1,0,1,"hist",10,0.2321596,0.00155699615927581,0.2344538,0.00190186260281666
"331",6,0,1,1,1,0,1,"hist",11,0.230084,0.0013976713490675,0.2326112,0.00122210791667605
"332",6,0,1,1,1,0,1,"hist",12,0.2280874,0.000949800105286646,0.2308808,0.000690984630803444
"333",6,0,1,1,1,0,1,"hist",13,0.2267626,0.00077341647254466,0.2297076,0.000561193941515211
"334",6,0,1,1,1,0,1,"hist",14,0.2250418,0.00122384221205331,0.228285,0.000618589039671927
"335",6,0,1,1,1,0,1,"hist",15,0.2232266,0.00132231321554434,0.226563,0.000982334769825817
"336",6,0,1,1,1,0,1,"hist",16,0.2216022,0.00138960115140937,0.2252594,0.00137197486857295
"337",6,0,1,1,1,0,1,"hist",17,0.2200214,0.00163906102388061,0.223808,0.00151626778637278
"338",6,0,1,1,1,0,1,"hist",18,0.2186922,0.0014986833421385,0.222751,0.00143763305471163
"339",6,0,1,1,1,0,1,"hist",19,0.217482,0.000997850088941107,0.2216506,0.000951886673927389
"340",6,0,1,1,1,0,1,"hist",20,0.2158848,0.000952950030170665,0.220272,0.00080202768031819
"341",6,0,1,1,1,0,1,"hist",21,0.214895,0.00133684928095936,0.2194628,0.000859877991345941
"342",6,0,1,1,1,0,1,"hist",22,0.2140554,0.00145730965823783,0.2187932,0.000765916287854338
"343",6,0,1,1,1,0,1,"hist",23,0.2129354,0.00146669664211745,0.2177442,0.000898366606679785
"344",6,0,1,1,1,0,1,"hist",24,0.212178,0.00131734384273584,0.2170878,0.000704908050739304
"345",6,0,1,1,1,0,1,"hist",25,0.2113238,0.00143763436241582,0.216372,0.000709059376916414
"346",6,0,1,1,1,0,1,"hist",26,0.2098924,0.00124726510413615,0.215046,0.000716132389990795
"347",6,0,1,1,1,0,1,"hist",27,0.2087058,0.00136149027172613,0.2140506,0.000699714398877104
"348",6,0,1,1,1,0,1,"hist",28,0.2078536,0.00171597967353893,0.2133418,0.000919049378434032
"349",6,0,1,1,1,0,1,"hist",29,0.2069374,0.00181831038054583,0.2126326,0.000842148347974297
"350",6,0,1,1,1,0,1,"hist",30,0.206191,0.00188080121224784,0.21197,0.000756699411924047
"351",6,0,1,1,1,0,1,"hist",31,0.2053264,0.00174982577418592,0.2112504,0.000713194671882593
"352",6,0,1,1,1,0,1,"hist",32,0.2047194,0.00181972169300778,0.2107678,0.000789216674938387
"353",6,0,1,1,1,0,1,"hist",33,0.2034492,0.0020239722725385,0.2097226,0.000926845531895466
"354",6,0,1,1,1,0,1,"hist",34,0.2025352,0.00167558102161637,0.2089294,0.000773244747801819
"355",6,0,1,1,1,0,1,"hist",35,0.201374,0.00142684336911879,0.2078504,0.000613246312670194
"356",6,0,1,1,1,0,1,"hist",36,0.2005906,0.00128854749233331,0.2072582,0.000621029918763145
"357",6,0,1,1,1,0,1,"hist",37,0.1995944,0.0016397607874324,0.2065274,0.000623464064721788
"358",6,0,1,1,1,0,1,"hist",38,0.1988956,0.00153193845829239,0.205987,0.000592180715659966
"359",6,0,1,1,1,0,1,"hist",39,0.1979092,0.00150876842490839,0.2050952,0.000651673967562157
"360",6,0,1,1,1,0,1,"hist",40,0.1973582,0.0014494284942712,0.2046386,0.000386837743764189
"361",6,0,1,1,1,0,1,"hist",41,0.1966902,0.0013700053138565,0.204165,0.000187481199062657
"362",6,0,1,1,1,0,1,"hist",42,0.1958736,0.00150427026826939,0.2034204,0.00032711380283384
"363",6,0,1,1,1,0,1,"hist",43,0.1951516,0.00148832410448554,0.2028388,0.000343754214512027
"364",6,0,1,1,1,0,1,"hist",44,0.1946974,0.00134086130528136,0.2024786,0.000380154494901958
"365",6,0,1,1,1,0,1,"hist",45,0.1939178,0.00151041681664381,0.2018616,0.000704836605180407
"366",6,0,1,1,1,0,1,"hist",46,0.193347,0.00144410622878093,0.201374,0.000816752838992701
"367",6,0,1,1,1,0,1,"hist",47,0.1927638,0.00122799061885541,0.2009162,0.000746668708333549
"368",6,0,1,1,1,0,1,"hist",48,0.1920842,0.00115642525050295,0.20039,0.000844972188891349
"369",6,0,1,1,1,0,1,"hist",49,0.1913116,0.00126538272471374,0.1997374,0.000762036901992256
"370",6,0,1,1,1,0,1,"hist",50,0.190665,0.0015344115484438,0.1992202,0.000902555350106515
"371",6,0,1,1,1,0,1,"hist",51,0.1900962,0.00154104346466986,0.1987636,0.00101934696742827
"372",6,0,1,1,1,0,1,"hist",52,0.1894544,0.00149943530704358,0.1982416,0.00105268829194803
"373",6,0,1,1,1,0,1,"hist",53,0.1888576,0.00136951065713003,0.1978156,0.000930753587153475
"374",6,0,1,1,1,0,1,"hist",54,0.188,0.00169744242906793,0.1970094,0.000816955470024899
"375",6,0,1,1,1,0,1,"hist",55,0.187294,0.00156623816835059,0.1963474,0.000674172856168661
"376",6,0,1,1,1,0,1,"hist",56,0.1866022,0.0016363490336733,0.19572,0.000851149340595591
"377",6,0,1,1,1,0,1,"hist",57,0.185999,0.00171030511897552,0.1952072,0.000884028596822857
"378",6,0,1,1,1,0,1,"hist",58,0.1851622,0.00177757794765924,0.194469,0.00129133729133721
"379",6,0,1,1,1,0,1,"hist",59,0.1844972,0.00185148377254576,0.1940108,0.00135206292752704
"380",6,0,1,1,1,0,1,"hist",60,0.1837094,0.001641272750033,0.1932596,0.00131934598949546
"381",6,0,1,1,1,0,1,"hist",61,0.1827878,0.0017493311178838,0.1925872,0.00149635669544416
"382",6,0,1,1,1,0,1,"hist",62,0.1823016,0.00180411713588638,0.1921272,0.00138594695425007
"383",6,0,1,1,1,0,1,"hist",63,0.1818984,0.00190333030239168,0.1918594,0.00144918826934139
"384",6,0,1,1,1,0,1,"hist",64,0.1814222,0.00178478182420166,0.191553,0.00131089587687047
"385",6,0,1,1,1,0,1,"hist",65,0.1804664,0.0017935045692713,0.1907354,0.00119089505835009
"386",6,0,1,1,1,0,1,"hist",66,0.1799138,0.00178812464889853,0.1902572,0.00117953065242382
"387",6,0,1,1,1,0,1,"hist",67,0.1793884,0.00182824786065726,0.190003,0.00115450993932482
"388",6,0,1,1,1,0,1,"hist",68,0.1788928,0.00193036860728941,0.1896584,0.00118751296413761
"389",6,0,1,1,1,0,1,"hist",69,0.1784266,0.0016921659020325,0.1892908,0.00105851318366514
"390",6,0,1,1,1,0,1,"hist",70,0.1779984,0.00160209008485895,0.1889758,0.00100672248410226
"391",6,0,1,1,1,0,1,"hist",71,0.177573,0.00168603582405513,0.1886346,0.00105075774562728
"392",6,0,1,1,1,0,1,"hist",72,0.1771902,0.00167369906494695,0.1883186,0.00100228331323926
"393",6,0,1,1,1,0,1,"hist",73,0.1768552,0.00157698908049656,0.1880832,0.00091309351109399
"394",6,0,1,1,1,0,1,"hist",74,0.1762924,0.00153200634463596,0.1877156,0.000993521937353513
"395",6,0,1,1,1,0,1,"hist",75,0.1757366,0.00150680915845507,0.1874008,0.00111275035834502
"396",6,0,1,1,1,0,1,"hist",76,0.1754358,0.00153831250401185,0.1871288,0.00118099473326241
"397",6,0,1,1,1,0,1,"hist",77,0.1748066,0.00141535728351421,0.186571,0.000964020539201762
"398",6,0,1,1,1,0,1,"hist",78,0.1740368,0.00130190958211507,0.1859944,0.00097307709869015
"399",6,0,1,1,1,0,1,"hist",79,0.173417,0.00138135194646584,0.1855574,0.0010023695127089
"400",6,0,1,1,1,0,1,"hist",80,0.1728032,0.00135574118474184,0.1850528,0.00113553131176462
"401",7,0,1,1,1,0,1,"hist",1,0.2760254,0.000196983857251719,0.2767086,0.000469905777797665
"402",7,0,1,1,1,0,1,"hist",2,0.2558606,0.000276818785494764,0.2570552,0.000705548127353752
"403",7,0,1,1,1,0,1,"hist",3,0.248509,0.000391988775342124,0.250202,0.000769072948435367
"404",7,0,1,1,1,0,1,"hist",4,0.243842,0.00110852550714581,0.2459302,0.000946651657159993
"405",7,0,1,1,1,0,1,"hist",5,0.24118,0.000965955071416124,0.2434378,0.000834585022629835
"406",7,0,1,1,1,0,1,"hist",6,0.2366974,0.000569536162158899,0.2393192,0.00080322509920768
"407",7,0,1,1,1,0,1,"hist",7,0.2338388,0.000717624247079278,0.2365568,0.000848552744379488
"408",7,0,1,1,1,0,1,"hist",8,0.2302658,0.00104208087977821,0.2331506,0.00103778699162956
"409",7,0,1,1,1,0,1,"hist",9,0.227661,0.00135157670888389,0.2307472,0.00151346376236581
"410",7,0,1,1,1,0,1,"hist",10,0.2250642,0.00157651278460049,0.2284988,0.00122867024054333
"411",7,0,1,1,1,0,1,"hist",11,0.2236484,0.00140606381078411,0.2272594,0.00119253806647803
"412",7,0,1,1,1,0,1,"hist",12,0.2218142,0.00175043884783291,0.2258048,0.00157204267117729
"413",7,0,1,1,1,0,1,"hist",13,0.2197734,0.00174943849277349,0.2241064,0.00146181087695762
"414",7,0,1,1,1,0,1,"hist",14,0.2177258,0.00170269449990504,0.2224628,0.00118074491741747
"415",7,0,1,1,1,0,1,"hist",15,0.2154294,0.00254126752625655,0.2205196,0.00170130157232541
"416",7,0,1,1,1,0,1,"hist",16,0.213604,0.00281969019574867,0.2189444,0.0019320875342495
"417",7,0,1,1,1,0,1,"hist",17,0.2122418,0.00257840558485322,0.2177246,0.00175075453448193
"418",7,0,1,1,1,0,1,"hist",18,0.2106796,0.00256278454810339,0.2163356,0.00199757739274423
"419",7,0,1,1,1,0,1,"hist",19,0.209214,0.0022915514395252,0.2151032,0.00181943479135695
"420",7,0,1,1,1,0,1,"hist",20,0.207983,0.00244766027054392,0.213964,0.00222866076377661
"421",7,0,1,1,1,0,1,"hist",21,0.2064272,0.00292726407418271,0.2127168,0.00243150458769843
"422",7,0,1,1,1,0,1,"hist",22,0.2053314,0.00273573160964292,0.2118202,0.00235382347681406
"423",7,0,1,1,1,0,1,"hist",23,0.2035012,0.0030655515262356,0.2101662,0.00269035814716116
"424",7,0,1,1,1,0,1,"hist",24,0.202014,0.00287075084254889,0.2088634,0.00268166773482425
"425",7,0,1,1,1,0,1,"hist",25,0.200986,0.00271702513790308,0.2080738,0.00259408985195105
"426",7,0,1,1,1,0,1,"hist",26,0.2000398,0.00238310959882406,0.2073176,0.00212397124274558
"427",7,0,1,1,1,0,1,"hist",27,0.199227,0.00272747186969832,0.2065818,0.0023809533720746
"428",7,0,1,1,1,0,1,"hist",28,0.1975802,0.00258484609986619,0.205327,0.00221542393234388
"429",7,0,1,1,1,0,1,"hist",29,0.1961682,0.00252426348862382,0.2042792,0.00218607295395203
"430",7,0,1,1,1,0,1,"hist",30,0.1951386,0.00193549224746529,0.2034388,0.00158594544672862
"431",7,0,1,1,1,0,1,"hist",31,0.1940352,0.00210856817769802,0.2025438,0.00171826277385113
"432",7,0,1,1,1,0,1,"hist",32,0.1929854,0.00161287328702396,0.2016094,0.00132282691233823
"433",7,0,1,1,1,0,1,"hist",33,0.191382,0.0012964688966578,0.2003132,0.00125608174893071
"434",7,0,1,1,1,0,1,"hist",34,0.1906782,0.0010725081631387,0.1996744,0.00120429574441027
"435",7,0,1,1,1,0,1,"hist",35,0.1892732,0.000867101470417207,0.1985964,0.00107659269921273
"436",7,0,1,1,1,0,1,"hist",36,0.188442,0.000826136792546473,0.1979608,0.00101072536329026
"437",7,0,1,1,1,0,1,"hist",37,0.1871322,0.00100329245985489,0.1969454,0.00124249951308102
"438",7,0,1,1,1,0,1,"hist",38,0.1862558,0.000735899286585344,0.1962524,0.00125874137137173
"439",7,0,1,1,1,0,1,"hist",39,0.1853338,0.00119537783148465,0.1955534,0.00125859089461644
"440",7,0,1,1,1,0,1,"hist",40,0.1845778,0.00125933957295442,0.1948994,0.00124636970438239
"441",7,0,1,1,1,0,1,"hist",41,0.183602,0.0011818411060724,0.1940706,0.00103536130891304
"442",7,0,1,1,1,0,1,"hist",42,0.1828262,0.000995968754530146,0.19335,0.00103887169564009
"443",7,0,1,1,1,0,1,"hist",43,0.1819908,0.000710882662608821,0.1927264,0.00119116121495284
"444",7,0,1,1,1,0,1,"hist",44,0.1813886,0.00061267955734984,0.1921808,0.00123612853700605
"445",7,0,1,1,1,0,1,"hist",45,0.1804988,0.000579799068647868,0.191645,0.00152536592331188
"446",7,0,1,1,1,0,1,"hist",46,0.179612,0.000571764287099188,0.1909406,0.00166772462954769
"447",7,0,1,1,1,0,1,"hist",47,0.1786538,0.000424846984217848,0.1901176,0.00147442213765356
"448",7,0,1,1,1,0,1,"hist",48,0.1776866,0.000514872255999571,0.1893926,0.00149135972857165
"449",7,0,1,1,1,0,1,"hist",49,0.1768928,0.00072670224989552,0.1888022,0.00163460385414964
"450",7,0,1,1,1,0,1,"hist",50,0.176216,0.000726639663101908,0.1882572,0.00152203671440576
"451",7,0,1,1,1,0,1,"hist",51,0.1755698,0.000767902702170245,0.187751,0.00147256334328778
"452",7,0,1,1,1,0,1,"hist",52,0.1750866,0.000830052191128701,0.1874012,0.00158212431875772
"453",7,0,1,1,1,0,1,"hist",53,0.1743954,0.00104934867417655,0.186876,0.00179449212871086
"454",7,0,1,1,1,0,1,"hist",54,0.1738446,0.00124001719343183,0.1864788,0.0020086862771478
"455",7,0,1,1,1,0,1,"hist",55,0.1732074,0.00122835509523766,0.1859422,0.0018264828934322
"456",7,0,1,1,1,0,1,"hist",56,0.1724106,0.00125611219244131,0.1852918,0.00167372822166618
"457",7,0,1,1,1,0,1,"hist",57,0.1715206,0.00127816894032156,0.1845892,0.00168608486144494
"458",7,0,1,1,1,0,1,"hist",58,0.171122,0.00125865928670254,0.1843112,0.00154942123388222
"459",7,0,1,1,1,0,1,"hist",59,0.1705386,0.00124420522422868,0.1838816,0.00161709401087333
"460",7,0,1,1,1,0,1,"hist",60,0.1701176,0.00117445469899754,0.183593,0.00141135636888691
"461",7,0,1,1,1,0,1,"hist",61,0.1692784,0.000998137385333362,0.1830578,0.00108625179401405
"462",7,0,1,1,1,0,1,"hist",62,0.1686704,0.000851706428295376,0.182515,0.00134784939811788
"463",7,0,1,1,1,0,1,"hist",63,0.1682758,0.000801596257475103,0.1822394,0.00132281164192167
"464",7,0,1,1,1,0,1,"hist",64,0.1676878,0.00056868212562021,0.1818292,0.00138652333554295
"465",7,0,1,1,1,0,1,"hist",65,0.1668876,0.000703360675614954,0.1812088,0.00144250218717338
"466",7,0,1,1,1,0,1,"hist",66,0.1660372,0.000710716089589597,0.18055,0.00148348993929969
"467",7,0,1,1,1,0,1,"hist",67,0.1654788,0.000886842579038465,0.1801008,0.00114609570281114
"468",7,0,1,1,1,0,1,"hist",68,0.1649416,0.000716866124183521,0.1797842,0.00124226074557563
"469",7,0,1,1,1,0,1,"hist",69,0.1641722,0.000830122737914234,0.1792086,0.00115292750856275
"470",7,0,1,1,1,0,1,"hist",70,0.1634968,0.000813590167099932,0.178675,0.00116802688325402
"471",7,0,1,1,1,0,1,"hist",71,0.1628144,0.000763281232575286,0.1782274,0.00118478430104304
"472",7,0,1,1,1,0,1,"hist",72,0.1623216,0.00104268223347261,0.1778364,0.00132214652743015
"473",7,0,1,1,1,0,1,"hist",73,0.1619096,0.00123689346347913,0.1775636,0.00115183099454861
"474",7,0,1,1,1,0,1,"hist",74,0.1612662,0.00141395224813259,0.1770754,0.00133357753430605
"475",7,0,1,1,1,0,1,"hist",75,0.1605308,0.00139535162593582,0.1765888,0.001469884267553
"476",7,0,1,1,1,0,1,"hist",76,0.1599534,0.00138901311728829,0.176179,0.00159389598154953
"477",7,0,1,1,1,0,1,"hist",77,0.1594714,0.00135219667208395,0.1758998,0.00154522495449711
"478",7,0,1,1,1,0,1,"hist",78,0.1589,0.0012392857620409,0.1755466,0.00162960407461526
"479",7,0,1,1,1,0,1,"hist",79,0.1584888,0.00125103435604173,0.1751956,0.00164396698263667
"480",7,0,1,1,1,0,1,"hist",80,0.1575958,0.00127378795723566,0.1744508,0.00140166578042154
"481",8,0,1,1,1,0,1,"hist",1,0.2706798,0.000364305037008439,0.2718612,0.000893256827563609
"482",8,0,1,1,1,0,1,"hist",2,0.2486756,0.000783265880787504,0.2507668,0.00131269682714729
"483",8,0,1,1,1,0,1,"hist",3,0.2414708,0.00107616455990476,0.2438822,0.00272386485714834
"484",8,0,1,1,1,0,1,"hist",4,0.2375288,0.000993958429712239,0.2403158,0.00199688661671036
"485",8,0,1,1,1,0,1,"hist",5,0.2336336,0.000985895450848627,0.236546,0.00165614371357137
"486",8,0,1,1,1,0,1,"hist",6,0.2297702,0.001560458573623,0.2330164,0.00145127869135956
"487",8,0,1,1,1,0,1,"hist",7,0.2257588,0.00289584470578003,0.2293166,0.00268838379700461
"488",8,0,1,1,1,0,1,"hist",8,0.2216674,0.00335021155152875,0.225884,0.00252393755865676
"489",8,0,1,1,1,0,1,"hist",9,0.2187294,0.00288119312785546,0.2235028,0.00297332180565915
"490",8,0,1,1,1,0,1,"hist",10,0.2153386,0.0016859500111222,0.2205462,0.0019533092330723
"491",8,0,1,1,1,0,1,"hist",11,0.2128634,0.0011527125574063,0.2185268,0.0013149529877538
"492",8,0,1,1,1,0,1,"hist",12,0.2111936,0.00108254969400851,0.21712,0.00100013759053576
"493",8,0,1,1,1,0,1,"hist",13,0.2095638,0.00152532913169782,0.2157966,0.00104341297672329
"494",8,0,1,1,1,0,1,"hist",14,0.207593,0.00108985448569896,0.214062,0.00103620229685166
"495",8,0,1,1,1,0,1,"hist",15,0.2054572,0.00129254251767493,0.2122968,0.00108520604494832
"496",8,0,1,1,1,0,1,"hist",16,0.2032938,0.000839570938042538,0.2103498,0.00112267224068327
"497",8,0,1,1,1,0,1,"hist",17,0.2013772,0.00111466935007543,0.2087718,0.000850132554367789
"498",8,0,1,1,1,0,1,"hist",18,0.198942,0.00172781654118666,0.2066866,0.00124929285597969
"499",8,0,1,1,1,0,1,"hist",19,0.1971626,0.00183072626025875,0.2051656,0.00103275565357814
"500",8,0,1,1,1,0,1,"hist",20,0.1959786,0.00219274463629555,0.2041054,0.00136543452424652
